cui,ano,prestaciones,descripcion_obra
0200506,2019,Carpinterías,"Cambio de vidrios 4 salas de jardin, Adicionales de 25m2 vidrios de seguridad"
0200506,2019,Electricidad,Recambio de artefactos led
0200506,2020,Calefaccion y Refrigeracion,"Readecuac alimentacion tubos y calovent., Cambio cañeria losa radiante y calefact., Readec. sist seguridad caldera y cañeria"
0200506,2020,Carpinterías,Prov y coloc reja jardin-Primaria
0200506,2020,Electricidad,Reemplazo de artef. LED
0200506,2020,Gas,Readecuacion reguladores de gas
0200506,2021,Electricidad,"Instalación de luces de emergencia, Adecuacion espacio digital"
0200506,2021,Otros Servicios,ADECUACION PATIO DE JUEGOS
0200506,2022,Carpinterías,"Provision y colocacion Pantalla sobre li, provision y colocacion de red antipaloma"
0200506,2022,Electricidad,Adecuacion direccion jardin
0200507,2018,Albañileria / Pintura,Humedad medianera y rampa acceso
0200507,2018,Gas,cambio cocina y estufa casera
0200507,2019,Carpinterías,"cambio vidrios JIN, Cambio de dos ventanas casa casera"
0200507,2019,Electricidad,Instalación luces led APRA
0200507,2019,Sanitarias,Instalación 2 bebederos
0200507,2020,Albañileria / Pintura,provision toldo y pintura en patio
0200507,2021,Carpinterías,cambio de cerraduras x robo
0200508,2018,Calefaccion y Refrigeracion,Presupuesto reparación de caldera
0200508,2018,Electricidad,"tablero electrico, Actualización tableros electricos"
0200508,2018,Otros Servicios,"rajadura en medianera, rep calef"
0200508,2018,Sanitarias,Cambio desagües b°2°piso y luz emergenci
0200508,2019,Albañileria / Pintura,"Adecuacion aula PB y Biblioteca, Sacar raiz arbol y reparar cantero"
0200508,2019,Calefaccion y Refrigeracion,Reparar caloventores comedor
0200508,2019,Carpinterías,"cambio vidrios JIN, adicional cambio vidrios jardin, Cambio puerta corrediza sala naranja"
0200508,2019,Gas,Reparar instalacion de gas
0200508,2019,Medios de elevación,Reparar plataforma de acceso
0200508,2019,Sanitarias,"Cambio tramo desague 2do piso-PB, Instalación 4 bebederos"
0200508,2021,Carpinterías,cambio rieles 3 puertas jardin
0200508,2021,Medios de elevación,Puesta en marcha de montasilla
0200508,2022,Albañileria / Pintura,Pintura rejas fachada pb
0200508,2022,Sanitarias,REPARACIONES VARIAS EN BAÑOS
0200509,2018,Electricidad,cambio tablero secc jardín
0200509,2018,Gas,Cambio cocina casera
0200509,2018,Otros Servicios,"recond muro, tablero jardin, mesada, gri"
0200509,2018,Sanitarias,Provision agua predio gimnasio
0200509,2019,Albañileria / Pintura,Cambio solado patio jardin
0200509,2019,Sanitarias,Instalación 4 bebederos
0200509,2021,Calefaccion y Refrigeracion,Reparación en calefaccion y tablero
0200509,2021,Cubiertas / Impermeabilizaciones,cambio parcial de membrana
0200509,2022,Calefaccion y Refrigeracion,PROVEER CALEFACCIÓN A 2 AULAS
0200509,2022,Carpinterías,"Provision reja jardín y columnas gim, CAMBIO DE CERRADURAS ACCESO"
0200509,2022,Medios de elevación,Actualización control ascensor
0200510,2018,Calefaccion y Refrigeracion,Cambio de cañerías de calefacción PB
0200510,2018,Gas,Reparar artef de gas
0200510,2018,Sanitarias,Construccion B° docente PA
0200510,2019,Calefaccion y Refrigeracion,Cambio de cañerías de calefacción-PA
0200510,2019,Carpinterías,Cambio de vidrios 2 salas de jardin
0200510,2019,Sanitarias,Instalar 1 bebederos
0200510,2021,Albañileria / Pintura,Pulido y plastificado piso sala jardin
0200510,2021,Carpinterías,Espejo de baño varones PB
0200510,2021,Saneamiento,Remoción de panal de abejas casa vecino
0200510,2022,Albañileria / Pintura,"Reparacion de revoques por filtracion, Reparación revoques pintura de paredes"
0200510,2022,Electricidad,"Pulido de piso, pintura de paredes"
0200511,2018,Albañileria / Pintura,"Puesta en valor baños de PB, Puesta en valor baños de 2P, Puesta en valor baños alumnos de 1P"
0200511,2018,Carpinterías,Protecciones metalicas de ventiladores
0200511,2018,Sanitarias,"Construcción de baño de docentes en 3P, Construcción de baño de docentes en 1P"
0200511,2019,Albañileria / Pintura,Cambio solado y coloc señaletica B° Disc
0200511,2019,Electricidad,Instalar luminaria led en escuela
0200511,2019,Sanitarias,"Instalar 4 bebederos, Coloc conexion metalica en mingitorios"
0200511,2020,Carpinterías,Prov. y coloc.  14 protec. para estufas
0200512,2018,Otros Servicios,"impermeabilizacion y cocina, Reacondicionamiento de cocina 2da etapa."
0200512,2019,Carpinterías,Provisión y colocación de barandas
0200512,2019,Cubiertas / Impermeabilizaciones,Cambio de chapas en gimnasio de PA.-
0200512,2019,Sanitarias,Provisión y colocación de bebederos.-
0200512,2020,Sanitarias,Provisión de 2 bombas de agua.-
0200512,2021,Carpinterías,Colocar 6 ventanas metálicas-Frente
0200512,2022,Albañileria / Pintura,Abañilería en baño de auxiliares PB
0200513,2018,Albañileria / Pintura,"Pintura hall, pasillo, cocina y S.Plast."
0200513,2018,Calefaccion y Refrigeracion,Reparación de tubo calefactor
0200513,2019,Albañileria / Pintura,Pintura fachada y aberturas
0200513,2019,Carpinterías,"Reponer vidrios en jardin, Colocar vidrios de seguridad, Colocar 5 frentes de armarios"
0200513,2019,Sanitarias,Colocacion de bebedero
0200513,2021,Albañileria / Pintura,"Rep cielorraso y pintura-Aulas PA, Pintura de 2 aulas de jardin, Pintura paredes patio jardin"
0200513,2022,Albañileria / Pintura,Picar y rehacer revoques de 2 paredes
0200513,2022,Calefaccion y Refrigeracion,Provsion y colocacion equi. calefaccion
0200513,2022,Sanitarias,"Impermeabilizacion vivienda casero, Cambio de inodoro corto"
0200513,2023,Carpinterías,Reposicion de 17 persianas de fachas
0200514,2019,Albañileria / Pintura,Retiro revestimiento y pintura fachada
0200514,2019,Otros Servicios,Remodelacion de huerta y varios
0200514,2020,Carpinterías,Instalacion campana cocina
0200514,2021,Otros Servicios,"Arenero, Piso antigolpe, pintura protecc"
0200514,2022,Carpinterías,Prolongacion rejas de proteccion.
0200515,2018,Carpinterías,"Cañeria agua LM-tanque y refaccion dep, cambio vidrios JIN"
0200515,2018,Electricidad,Cambio central telefonica
0200515,2018,Otros Servicios,camara interceptora de grasa
0200515,2019,Sanitarias,Instalación 5 bebederos
0200515,2020,Albañileria / Pintura,Puesta en valor laboratorio e informatic
0200515,2020,Carpinterías,Coloc cerramiento policarbonato patio
0200515,2020,Cubiertas / Impermeabilizaciones,Reacondicionamiento de casa de casera po
0200515,2020,Sanitarias,Reponer tapa tanque de agua-Impermeab.
0200515,2021,Albañileria / Pintura,Pintura de Paredes del comedor
0200515,2021,Carpinterías,Inst cortina enrollable galeria
0200515,2022,Albañileria / Pintura,Pintar puertas de baños
0200515,2023,Albañileria / Pintura,Adecuación de sector depósitos
0200516,2018,Cubiertas / Impermeabilizaciones,IMPERMEABILIZACIÓN
0200516,2022,Cubiertas / Impermeabilizaciones,Impermeabilizacion terraza primer grado
0200517,2019,Albañileria / Pintura,"Refaccion B° PB-Primaria y Jardin, Realizar contrapiso y carpeta sect juego, Refaccion hall de acceso"
0200517,2019,Carpinterías,Cambio de vidrios varios sectores
0200517,2019,Electricidad,Adecuacion electrica biblioteca
0200517,2019,Sanitarias,"Refaccion B° alumnos PA, Colocar 2 bebederos"
0200517,2021,Electricidad,Colocacion de purificador
0200517,2021,Gas,"Cambio artefacto cocina, Cambio puerta de nicho de gas"
0200517,2022,Albañileria / Pintura,"Adecuacion de Comedor., Proyecto sala de Danza y Maestros."
0200517,2022,Cubiertas / Impermeabilizaciones,Impermeabilizacion cubierta sala Danza
0200517,2022,Electricidad,Adecuacion tablero electrico principal.
0200517,2023,Albañileria / Pintura,"Pintura Patio exterior., Pintura Comedor, Caja de escaleras SUM, Pintura Pasillo primer piso"
0200518,2018,Calefaccion y Refrigeracion,"S.Presup: calef, puertas b° y pared, Presupuesto reparación de caldera"
0200518,2019,Calefaccion y Refrigeracion,Cambio sector cañerias calefaccion
0200518,2019,Sanitarias,"Instalación 3 bebederos, prov e inst de 2 camaras desengrasadoras"
0200518,2021,Calefaccion y Refrigeracion,Reparación sistema de calefacción
0200518,2021,Cubiertas / Impermeabilizaciones,Provisión toldo patio jardín
0200518,2021,Incendio,readecuación IFCI
0200518,2021,Sanitarias,reparacion tanque bombeo y reserva
0200518,2022,Calefaccion y Refrigeracion,mejoramiento del sistema de Calefaccion
0200518,2022,Electricidad,"PROVISIÓN Y COLOC LUCES DE EMERGENCIA, INSTALACION DE TOMAS EN JARDIN"
0200518,2022,Sanitarias,Reparación interna de T°R°
0200519,2018,Electricidad,Reacondicionamiento taller energ. renov.
0200519,2022,Albañileria / Pintura,Pintura y cambio de cielorrasos
0200520,2018,Albañileria / Pintura,Remodelacion baño mujeres
0200520,2018,Carpinterías,Colocar puerta metalica en nicho de gas
0200520,2018,Cubiertas / Impermeabilizaciones,Cambio de chapas de policarbonato
0200520,2018,Electricidad,ADECUACION ELECTRICA
0200520,2018,Sanitarias,Remodelacion baño varones
0200520,2019,Albañileria / Pintura,"Refaccion sala turquesa y celeste, Pintura fachadas, patio y SUM"
0200520,2019,Cubiertas / Impermeabilizaciones,Reparar techo de tejas direc y secret
0200520,2019,Sanitarias,Refaccion B° docentes
0200520,2020,Cubiertas / Impermeabilizaciones,PROVISION Y COLOCACION TOLDO SALA ROJA
0200520,2022,Albañileria / Pintura,Cotizar pintura de fachada por grafitis
0200520,2023,Electricidad,Adecuar portero eléctrico
0200521,2018,Albañileria / Pintura,Pintura de caja de escalera
0200521,2018,Electricidad,Reempl. tubos fluorescentes por led
0200521,2019,Albañileria / Pintura,Aula Adicional Discapacitados
0200521,2019,Carpinterías,Puertas y Barral antipánico
0200521,2019,Electricidad,Aulas de Futuro
0200521,2020,Albañileria / Pintura,"Aulas del futuro 2020, Pintura Fachada Interna"
0200521,2021,Albañileria / Pintura,"Aulas del futuro, Integracion sala de arte y tecnologia"
0200521,2021,Calefaccion y Refrigeracion,COLOCACION DE AIRE ACONDICIONADO ENAULAS
0200521,2022,Albañileria / Pintura,"Aulas secundaria del futuro, Adecuacion sala de computacion, Adecuación preceptoria PA, Colocacion piso sala de lectura"
0200521,2022,Electricidad,"Instalacion electrica sala de musica, Instalacion electrica sala de profesores"
0200523,2018,Albañileria / Pintura,"Pintura de Cúpula, Pintura Fachada Entrada Gimnasio, Pintura Fachada Interna Gimnasio"
0200523,2018,Cubiertas / Impermeabilizaciones,"Impermeabilización 1er Etapa Ed. Nuevo, Impermeabilización 2da Etapa Ed. Nuevo, Impermeabilización Edificio de Danzas, Cambio canaletas, embudos y verif. cubie, Impermeabilización Gimnasio Cubierto"
0200523,2018,Sanitarias,"Sistema de Bombeo, Inst Desagote de Pileta y bomba, Mantenimiento Mensual de Pileta Junio, Mantenimiento Mensual de Pileta Julio, Mantenimiento Mensual de Pileta Agosto, Mant.Mensual de Pileta Noviembre, Mant.Mensual de Pileta Septiembre, Mantenimiento Mensual de Pileta Octubre, Mant.Mensual de Pileta Diciembre"
0200523,2019,Medios de elevación,Adecuacón Elect S. Ascensor
0200523,2019,Sanitarias,"Limpieza Pileta Enero 2019, Limpieza Pileta Febrero 2019, Limpieza Pileta Marzo 2019, Limpieza Pileta Mayo 2019, Limpieza Pileta Abril 2019, Limpieza de Pileta Junio 2019, Limpieza de Pileta Julio 2019, Limpieza de Pileta Agosto 2019, Limpieza de Pileta Octubre 2019, Limpieza de Pileta Septiembre 2019"
0200523,2020,Calefaccion y Refrigeracion,Provisión e Instalación de Caloventilad.
0200523,2022,Carpinterías,Vidrios rotos
0200523,2022,Cubiertas / Impermeabilizaciones,"Impermeabilizacion sector de servicio, Impermeabilizacion cubierta gimnasio de, Impermeabilizacion cubierta baños gimnas"
0200523,2022,Electricidad,Instalacion de caloventores.
0200523,2022,Sanitarias,Problema en Tanque de Agua
0200524,2018,Albañileria / Pintura,EJECUCION DE PISO DE PATIO DESCUBIERTO
0200524,2018,Sanitarias,EJECUCION DE PISO DE GALERIA Y GUARDAGAN
0200524,2021,Electricidad,"Independizar inst eléctrica-Secret,direc"
0200524,2021,Sanitarias,"Instalación de colector de agua, Tanque de 1000L"
0200525,2018,Albañileria / Pintura,"Pintura en Vigas y Columnas, Pintura fachadas"
0200525,2018,Calefaccion y Refrigeracion,"Colocacion de 2 paneles de calefaccion, Prov y coloc. de 2 paneles de calef."
0200525,2018,Electricidad,Acondicionamiento sala de arte
0200525,2018,Gas,Reconexion de gas de los laboratios
0200525,2019,Albañileria / Pintura,Readecuacion de 5 aulas
0200525,2019,Carpinterías,"Ejec. y coloc. de  una puerta divisoria, Adecuacion 4 aulas secundaria futuro, Coloc film polarizado ventanas 4 aulas"
0200525,2019,Cubiertas / Impermeabilizaciones,Provision de un mingitorio y rep cielorr
0200525,2019,Electricidad,Espacio Digital
0200525,2020,Carpinterías,Coloc carpinterias exteriores 1er piso
0200525,2020,Cubiertas / Impermeabilizaciones,Recambio completo techo de chapa casero
0200525,2020,Incendio,Reemplazo central alarma contra incendio
0200525,2021,Albañileria / Pintura,READECUACION DE 4 AULAS SDF 3°
0200525,2021,Calefaccion y Refrigeracion,Colocar 2 paneles ecosol-Aula 1erP
0200525,2021,Gas,Conductos de extracción-Sala Caldera
0200525,2022,Albañileria / Pintura,Ejecución de 5 aulas del futuro 2021
0200525,2022,Cubiertas / Impermeabilizaciones,"Impermeabilización de terraza, impermeabilización de la cubierta, Impermeabilización de la terraza"
0200525,2022,Electricidad,Cambio de cable de pararayos
0200525,2022,Sanitarias,Adecuacion pozo de bombeo cloacal
0200526,2018,Albañileria / Pintura,"Pintura aulas, hall y pasillos, Presup. pintura integral de 4 aulas"
0200526,2019,Carpinterías,Colocar pasamanos en escalera a S.Musica
0200526,2019,Sanitarias,"Adecuacion sala de tanques de bombeo, Coloc griferia monocomando sala maternal"
0200526,2021,Gas,Cambio de reguladores de gas
0200526,2021,Incendio,DETECCION DE INCENDIO
0200526,2022,Albañileria / Pintura,Reparacion piso SUM
0200526,2022,Carpinterías,Reemplazo de los vidrios
0200526,2022,Gas,PROVISION Y COLOCACION MECHEROS
0200526,2023,Electricidad,Adecuar central telefonica
0200527,2018,Electricidad,Presup. adecuacion electrica secretaria
0200527,2019,Albañileria / Pintura,Refaccion sala computacion y aula
0200527,2019,Electricidad,Readecuacion direccion
0200527,2019,Sanitarias,Nueva conexion agua-Adecuacion S.Tanques
0200527,2020,Albañileria / Pintura,"Refaccion sala digital, PUESTA EN VALOR HALL Y PASILLOS"
0200527,2021,Electricidad,Provision y colocacion de central telefo
0200527,2022,Albañileria / Pintura,"Cambio de solado de 4 aulas PB, SUM"
0200527,2022,Carpinterías,Cambio de ventanas pasillo PA
0200527,2022,Electricidad,"Aulas secundaria del futuro, Prov. coloc. 28 luces de emergencia"
0200527,2022,Gas,PROVISION Y COLOCACION MECHEROS
0200528,2018,Albañileria / Pintura,"Pintura, rampas y reacond de escalones, Cielorraso en talleres de electrónica"
0200528,2018,Cubiertas / Impermeabilizaciones,Cambio Cubierta Comedor
0200528,2018,Electricidad,"Readecuacion electrica taller imprenta, Alientación Cancha De Voley"
0200528,2018,Otros Servicios,oficina tecnica
0200528,2018,Sanitarias,"baños varones, baños mujeres, Vestuario de Taller máquinas"
0200528,2019,Calefaccion y Refrigeracion,Reparar caldera
0200528,2019,Cubiertas / Impermeabilizaciones,"Modulo Acceso principal sobre Av. Lib., Reailizar adenda Modulo 3, Realizar adenda Modulo 1, Realizar adenda Modulo 2"
0200528,2019,Electricidad,Adecuación Eléctrica Sala Electromecá.
0200528,2019,Sanitarias,Adenda Alivianadores taller electronica
0200528,2020,Sanitarias,"Remodelación de Baños 2da Etapa, Instalacion bomba de agua"
0200528,2022,Albañileria / Pintura,Acondicionamiento circulación cierlorras
0200528,2022,Otros Servicios,Adecuacion sistema de elevacion mastil
0200529,2018,Carpinterías,Proveer y colocar 3 puertas en Bº Varone
0200529,2019,Albañileria / Pintura,refacción 4 aulas
0200529,2019,Electricidad,Adaptacion aulas a secund. del futuro
0200529,2022,Albañileria / Pintura,"Reparación terraza, puertas b°y otros"
0200529,2022,Electricidad,SDF 3 AULAS 2023
0200530,2018,Albañileria / Pintura,Pintura en las 2 fachadas
0200530,2018,Cubiertas / Impermeabilizaciones,Reposicion de chapas translucidas
0200530,2018,Electricidad,Adecuacion electrica secretaria
0200530,2018,Incendio,Adecuación de Inst. contra incendio
0200530,2020,Gas,"Adecuacion instalacion de gas, Colocacion de 11 protectores estufas"
0200530,2021,Albañileria / Pintura,Rep cerámicos desprendidos-Aulas-Pasillo
0200530,2021,Electricidad,Colocacion de purificadores
0200531,2019,Albañileria / Pintura,Refaccion aula taller cocina
0200531,2019,Carpinterías,Colocar 4 pizarrones en aulas
0200531,2019,Cubiertas / Impermeabilizaciones,Reparar revoques en 2 aulas
0200531,2019,Electricidad,Instalacion electrica para mueble
0200531,2019,Gas,Reparación de 2 hornos
0200531,2021,Calefaccion y Refrigeracion,"Colocar 3 paneles ecosol-Dirección,secre"
0200531,2021,Cubiertas / Impermeabilizaciones,"IMPERMEABILIZACION CUBIERTA SUM, Aislacion ignifuga cubierta SUM"
0200531,2022,Electricidad,"Provision e instalacion de ventiladores, Prov. coloc. luces de emergencia"
0200532,2018,Albañileria / Pintura,"Pinturas y Varios Etapa 2, Pinturas y Varios Etapa 1"
0200532,2018,Cubiertas / Impermeabilizaciones,Nueva Cubierta Aulas Modulares
0200532,2018,Electricidad,"Nuevas aulas NES, Reempl. tubos fluorescentes por led, Complementarios Aulas NES"
0200532,2018,Otros Servicios,Cielorraso Cubietas Aulas Modulares
0200532,2019,Albañileria / Pintura,"Pintura de Fachada y Herrería 2 da Etapa, Pintura de fachada"
0200532,2019,Carpinterías,Cerramientos para 2 laterales
0200532,2019,Electricidad,Aulas de Futuro
0200532,2020,Albañileria / Pintura,Aulas del futuro 2020
0200532,2020,Cubiertas / Impermeabilizaciones,Impermeab. cubiertas y chapas
0200532,2021,Albañileria / Pintura,Aulas del futuro
0200532,2021,Carpinterías,Prov y coloc. red de proteccion en galer
0200532,2021,Cubiertas / Impermeabilizaciones,Impermeabilización de terraza
0200532,2021,Electricidad,Adecuación sdf de 6 aulas
0200532,2022,Electricidad,Adecuación elétrica para pantallas HDMI
0200533,2019,Albañileria / Pintura,Pintura general del establecimiento
0200533,2019,Carpinterías,Nueva protección de balcón
0200533,2019,Cubiertas / Impermeabilizaciones,Cambio policarbonato gimnasio
0200533,2020,Albañileria / Pintura,Readecuación de Cocina
0200533,2021,Electricidad,"Adecuacion de pilar e inst. eléctrica, Colocación e instalación luces emergenci"
0200533,2022,Albañileria / Pintura,"pintura de paredes y carpinterías, Arreglos y pintura de patio, Pintura de cabriadas de cubierta"
0200533,2022,Cubiertas / Impermeabilizaciones,Rep. y cambio chapas de techo
0200549,2018,Albañileria / Pintura,"piso en ptio de jardin, Presup.pintura circulaciones y aulas PB, Pntura de aulas y circulaciones PA"
0200549,2018,Electricidad,iluminacion de fachada
0200549,2018,Sanitarias,Nuevo tendido de agua fria casa casero
0200549,2019,Albañileria / Pintura,"PINTURA PATIOS,COMEDOR Y 3 AULAS P.B."
0200549,2019,Carpinterías,Reemplazo vidrios comunes por reglamenta
0200549,2019,Sanitarias,Instalacion bebederos
0200549,2022,Electricidad,Colocación de luces de emergencia
0200550,2018,Albañileria / Pintura,Pintura de aulas segundo patio
0200550,2018,Electricidad,Circuito de emergencia
0200550,2018,Sanitarias,Reemplazo de mochilas en baño
0200550,2019,Albañileria / Pintura,"PINTURA PATIO,HALL Y GALERIA P. ALTA v.a, Pintura aulas de planta alta y comedor a"
0200550,2019,Carpinterías,Reemplazo vidrios comunes por reglamenta
0200550,2019,Cubiertas / Impermeabilizaciones,Reparar techo translucido  corredizo
0200550,2019,Sanitarias,Instalacion de bebederos
0200550,2021,Gas,Reparaciones en instalacion de gas
0200550,2022,Electricidad,Instalación de purificadores
0200550,2022,Gas,Reemplazo de anafe en sala auxiliares
0200551,2018,Carpinterías,"Cambio de cortina enrollar de sala jardi, Reemplazo de vidrios por v.seguridad"
0200551,2018,Electricidad,iluminacion fachada m.acosta 45
0200551,2019,Albañileria / Pintura,Reparar pared patio y ventiladores
0200551,2019,Calefaccion y Refrigeracion,Prov motor caldera gim-Reja ventilacion
0200551,2019,Carpinterías,Reemplazo rejillas corridas en patios
0200551,2019,Sanitarias,Instalar bebederos
0200551,2020,Sanitarias,construccion camara inspeccion cloacal
0200551,2022,Electricidad,Colocación de luces de emergencia
0200551,2022,Incendio,Acondicionar la IFCI
0200551,2022,Medios de elevación,Reeparación de ascensor
0200552,2018,Carpinterías,Reja e iluminacion y verif escalera tanq
0200552,2018,Cubiertas / Impermeabilizaciones,"impermeabilizacion de cub- etapa 2, impermeabilizacion de cub- etapa 1, Reparacion de zinguerias en techo de sum"
0200552,2018,Incendio,Adecuacion sistema de hidrantes
0200552,2018,Medios de elevación,Habilitacion ascensor
0200552,2018,Sanitarias,Instalacion de Bomba Presurizadora
0200552,2019,Albañileria / Pintura,Realizar cielorraso de durlock
0200552,2019,Incendio,"Adecuacion sistema deteccion de incendio, Reemplazo central deteccion de incendios"
0200552,2019,Medios de elevación,Reparación de plataformas elevadoras
0200552,2019,Sanitarias,"Rep. desague cloacal de cocina, Instalacion 5 bebederos"
0200552,2020,Albañileria / Pintura,Baldosas de cemento y cerco perimetral
0200552,2021,Albañileria / Pintura,reemplazo de cielorraso en varios sector
0200552,2021,Electricidad,Tendido alimentacion electrica de jardin
0200552,2021,Gas,Reemplazo termotanque sala auxiliares
0200552,2021,Medios de elevación,puesta en norma del ascensor
0200552,2022,Incendio,Provision de matafuego en cocina
0200552,2022,Sanitarias,Acondicionamiento de acceso a tanque
0200553,2018,Cubiertas / Impermeabilizaciones,Presup. reemplazo de los toldos
0200553,2018,Electricidad,Instalacion de iluminacion
0200553,2019,Calefaccion y Refrigeracion,Instalación de 3 AªAª
0200553,2019,Sanitarias,"Ejecucion camara de grasa, Instalación de 2 bebederos"
0200553,2022,Carpinterías,Adecuación de aula de recuperacion
0200554,2018,Albañileria / Pintura,techo de comedor
0200554,2018,Carpinterías,Reemplazo de vidrios por v.seguridad
0200554,2018,Cubiertas / Impermeabilizaciones,Efectuar evaluacion economica
0200554,2019,Albañileria / Pintura,"Retiro de machines de friso, Segunda etapa de reparación de revoques"
0200554,2019,Calefaccion y Refrigeracion,Habilitacion equipos calefaccion central
0200554,2019,Electricidad,Reemplazo inst elec tomacorrient comput.
0200554,2019,Sanitarias,Instalar 4 bebederos
0200554,2021,Electricidad,Adecuación de iluminación de emergenci
0200554,2021,Gas,levantamiento de corte de suministro
0200555,2018,Albañileria / Pintura,Cambio solado aula 1er grado
0200555,2018,Otros Servicios,iluminacion de fachada
0200555,2019,Albañileria / Pintura,"Pintura en salon de actos, Cambio de piso de madera por piso de mos"
0200555,2019,Carpinterías,Cambio de vidrios en salas jardin
0200555,2019,Sanitarias,Instalacion de 4 bebederos en hall PB Y
0200555,2020,Albañileria / Pintura,Cambio de piso de madera por piso de mos
0200555,2021,Albañileria / Pintura,Pintura de Paredes 4 aulas y administrat
0200555,2022,Gas,Adecuación instalación de gas
0200556,2018,Calefaccion y Refrigeracion,instalacion de aire acondicionado
0200556,2019,Cubiertas / Impermeabilizaciones,"Remplazar las chapas del techo, Reemplazar chapas gimnasio, Reparar revoques por filtraciones"
0200556,2019,Electricidad,Reemplazo de artef de iluminacion
0200556,2019,Sanitarias,Instalar 3 bebederos
0200557,2018,Albañileria / Pintura,Revoques y pintura medianera izquierda
0200557,2019,Carpinterías,Vidrios comunes por vidrios de seguridad
0200557,2019,Sanitarias,Instalación de 4 bebederos.
0200557,2020,Albañileria / Pintura,Pintura circulaciones y sala Jardín.
0200557,2021,Electricidad,Colocación de luces de emergencia
0200557,2021,Sanitarias,Cambio tanque cisterna patio
0200557,2023,Albañileria / Pintura,REACONDICIONAMIENTO AULA
0200558,2018,Albañileria / Pintura,"Presup.cambio de solado, conf. contrapes"
0200558,2019,Sanitarias,"Ejecucion sala de tanque de bombeo, Instalación de 4 bebederos"
0200560,2018,Electricidad,Presupuesto ejecucion ilum de fachada
0200560,2019,Calefaccion y Refrigeracion,Instalación de 2 AºAº
0200560,2019,Carpinterías,Colocar rejas en carpinterias
0200560,2019,Cubiertas / Impermeabilizaciones,Reemplazo de toldos y estructura
0200560,2019,Sanitarias,"Remodelacion Bº varones y mujeres, Instalar 4 bebederos"
0200560,2021,Sanitarias,Adecuación de baños docentes
0200561,2018,Cubiertas / Impermeabilizaciones,Presup. reemplazo techo policarbonato
0200561,2019,Albañileria / Pintura,"Revoque, hidrolavado y pintura fachada"
0200561,2019,Electricidad,Reemplazo de artef de iluminacion
0200561,2019,Sanitarias,Instalar 6 bebederos
0200561,2021,Calefaccion y Refrigeracion,"Inst de dos equipos de Aire Acdo, Reposición 2 (dos) radiadores"
0200561,2021,Gas,Instalación de horno nuevo
0200561,2022,Calefaccion y Refrigeracion,"Adecuación de sistema de calefaccion, Adicional obra de reac. calefaccion"
0200561,2022,Carpinterías,Colocar 2 puertas-Baño jardín
0200561,2022,Cubiertas / Impermeabilizaciones,Impermeab. terraza sector biblioteca
0200561,2022,Electricidad,Instalación de purificadores
0200562,2018,Carpinterías,Coloc. puerta acceso tanque cisterna
0200562,2018,Otros Servicios,Extracción líquidos tanque en desuso
0200562,2019,Electricidad,"Reacondicionamiento tableros eléctricos, Mejoras electricas talleres y 3º piso"
0200562,2019,Sanitarias,Instalación de 2 bebederos.
0200562,2022,Albañileria / Pintura,Aulas secundarias del futuro
0200563,2018,Albañileria / Pintura,Colocación de nuevo solado terraza 2ºP
0200563,2018,Otros Servicios,pintura circulacion
0200563,2019,Albañileria / Pintura,Pintura de Jardín
0200563,2019,Carpinterías,Vidrios comunes por vidrios de seguridad
0200563,2019,Sanitarias,Instalación de 6 bebederos
0200563,2020,Otros Servicios,Demolicion de mesada en terraza 2º piso
0200563,2021,Cubiertas / Impermeabilizaciones,Impermeabilización terraza supervisión
0200563,2022,Cubiertas / Impermeabilizaciones,Impermeabilización terraza 2da fase
0200564,2018,Albañileria / Pintura,Presup. cambio de solado del patio
0200564,2019,Albañileria / Pintura,"Reparación revoques y pintura integral, Revoque, hidrolavado y pintura fachada, Revoques y pintura de aulas y admin, Revoques y pintura de sectores comunes"
0200564,2019,Sanitarias,Instalación de 3 bebederos
0200564,2020,Albañileria / Pintura,Reparar revoques flojos y agrietados pat
0200564,2021,Carpinterías,Cerco sector juegos jardín de infantes
0200564,2021,Medios de elevación,Reparación de la plataforma elevadora
0200565,2018,Albañileria / Pintura,Presup. reparacion baldosa
0200565,2018,Cubiertas / Impermeabilizaciones,Impermeabilizacion azotea aula 5º B
0200565,2018,Electricidad,Instalacion de iluminacion exterior
0200565,2018,Gas,Reemplazo de 2 termocuplas
0200565,2018,Incendio,"Adecuacion sistema de hidrantes, Adecuacion sist deteccion de incendios"
0200565,2018,Sanitarias,inst bomba presurizadora
0200565,2019,Electricidad,Energia trifasica sala de bombas
0200565,2019,Gas,Reemplazo de calefon casa casera
0200565,2019,Sanitarias,Instalar bebederos
0200565,2021,Electricidad,Reparación de red telefónica interna
0200565,2021,Medios de elevación,puesta en norma del ascensor
0200565,2022,Carpinterías,Colocacion de rejas en ventanas de aulas
0200565,2022,Medios de elevación,Puesta en servicio del ascensor
0200566,2018,Cubiertas / Impermeabilizaciones,cbio chapa traslucida gim solado goma
0200566,2018,Electricidad,iluminacion de fachada
0200566,2019,Carpinterías,Reemplazo vidrios comunes por reglamenta
0200566,2019,Cubiertas / Impermeabilizaciones,Cambio chapas cubierta parabolico patio
0200566,2019,Sanitarias,Instalacion de bebederos
0200566,2021,Gas,Reparar instalcion de gas
0200566,2021,Sanitarias,Cambio de tanques cisterna y de reserva
0200566,2022,Cubiertas / Impermeabilizaciones,Impermeabilizacion casa casera
0200566,2022,Electricidad,Instalación de purificadores
